ID,Asset Name,Code,Project,Client,Project Activity,Activity Description,Duration (Hours),Duration (Days),Time Begin UTC,Time End UTC,URL
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Troubleshoot issues with Heavy Lift Winch Over-hoist.
No production during this period as safety system isolated.",0.8,0.0,31-Oct-22 00:00,31-Oct-22 00:50,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-31
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,30-Oct-22 00:00,31-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-30
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Troubleshoot issues with Heavy Lift Winch Over-hoist.
No production during this period as safety system isolated.",1.0,0.0,30-Oct-22 23:00,31-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-30
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,Rig Maintenance to RotoSonic dual head.,0.7,0.0,30-Oct-22 15:20,30-Oct-22 16:00,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-30
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,Defective - Change heavy lift wire for new,2.0,0.1,30-Oct-22 00:15,30-Oct-22 02:15,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-30
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,29-Oct-22 00:00,30-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-29
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,CPT Tool lost connection @40.50m BML - deck tested - replace cone & cable - cone to winch wire termination checked - no signal - cut winch wire & reterminate,1.5,0.1,29-Oct-22 21:00,29-Oct-22 22:30,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-29
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,28-Oct-22 00:00,29-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-28
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,3102 Folga da equipe,Folga de equipe,4.0,0.2,28-Oct-22 16:00,28-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-28
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,3.0,0.1,28-Oct-22 16:00,28-Oct-22 19:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-10-28
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,5.0,0.2,28-Oct-22 10:00,28-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-10-28
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,3102 Folga da equipe,Folga de equipe,4.0,0.2,28-Oct-22 11:00,28-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-28
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,Lost connection to CPT Cone - re-terminate umbilical wire,3.0,0.1,28-Oct-22 03:00,28-Oct-22 06:00,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-28
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,27-Oct-22 00:00,28-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-27
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,4.0,0.2,27-Oct-22 16:00,27-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-27
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,Connection failure on wireline CPT tool - strip - repair cable between winch wire terminal & connection to CPT cone,2.5,0.1,27-Oct-22 17:00,27-Oct-22 19:30,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-27
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,5.0,0.2,27-Oct-22 10:00,27-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-27
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Deepline equipment error. 
Troubleshoot issues with shoreside support.

13:00 - Sea Alfa on site. Crew transfer operations complete.
9 on-signers. 10 off-signers.",7.2,0.3,27-Oct-22 07:20,27-Oct-22 14:30,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-27
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,26-Oct-22 00:00,27-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-26
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,4.0,0.2,26-Oct-22 16:00,26-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-26
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,5.0,0.2,26-Oct-22 10:00,26-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-26
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,25-Oct-22 00:00,26-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-25
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,5.0,0.2,25-Oct-22 10:00,25-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-25
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,24-Oct-22 00:00,25-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-24
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,4.0,0.2,24-Oct-22 16:00,24-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-24
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2402 Aguardando caminhão prancha,Aguardando caminhão prancha,4.0,0.2,24-Oct-22 11:00,24-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-24
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,23-Oct-22 00:00,24-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-23
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,Geobor blocked off - inner barrel stuck inside outer - BH Complete,0.3,0.0,23-Oct-22 03:45,23-Oct-22 04:00,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-23
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,22-Oct-22 00:00,23-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-22
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Equipment Issue. Barrel not delatching.
Barrel retrieved and cobble removed. 
Geobor run back in to depth to continue drilling.",2.5,0.1,22-Oct-22 16:30,22-Oct-22 19:00,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-22
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,Deepline Equipment Error. Repaired and back in operation.,2.0,0.1,22-Oct-22 13:30,22-Oct-22 15:30,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-22
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Top-Push CPT equipment set up.
Top-Push CPT Test. Connection error. Pull rods back to deck, identified damage wire and replace 50m of cable.",2.2,0.1,22-Oct-22 03:30,22-Oct-22 05:40,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-22
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,24.0,1.0,21-Oct-22 00:00,22-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-21
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal,3.0,0.1,21-Oct-22 16:00,21-Oct-22 19:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-21
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal,1.5,0.1,21-Oct-22 13:30,21-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-21
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,3.5,0.1,21-Oct-22 10:00,21-Oct-22 13:30,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-21
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,At Anchorage,2.2,0.1,20-Oct-22 21:46,21-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-20
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,Berth N5,12.5,0.5,20-Oct-22 08:30,20-Oct-22 21:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-20
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal - Equipe fazendo exames,4.0,0.2,20-Oct-22 16:00,20-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-10-20
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,20-Oct-22 16:00,20-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-20
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,R&M to CPT Deepline. Issue with Alternator resolved. Resume Operations.,1.0,0.0,20-Oct-22 14:30,20-Oct-22 15:30,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-20
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal - Equipe fazendo exames,5.0,0.2,20-Oct-22 10:00,20-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-10-20
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,20-Oct-22 11:00,20-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-20
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,Vessel at Anchorage,7.4,0.3,20-Oct-22 00:00,20-Oct-22 07:24,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-20
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,"at Port Klang, MY",24.0,1.0,19-Oct-22 00:00,20-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-19
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,19-Oct-22 16:00,19-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-19
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,19-Oct-22 11:00,19-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-19
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,18-Oct-22 16:00,18-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-18
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,18-Oct-22 11:00,18-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-18
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Planned Maintenance,at Port Klang MY.,15.0,0.6,17-Oct-22 09:00,18-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2022-10-17
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.0,0.2,17-Oct-22 16:00,17-Oct-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-17
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,4.6,0.2,17-Oct-22 10:25,17-Oct-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-17
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Quebra de equipamento,0.2,0.0,17-Oct-22 10:15,17-Oct-22 10:25,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-10-17
3267,Aran 250,206946,OWF Gennaker,OWP Gennaker GmbH,Fugro Downtime,GN_A11 - Waiting on Instruction,24.0,1.0,15-Oct-22 23:00,16-Oct-22 23:00,https://dome.fugro.com/operations/ddpr/project/3267/dpr?d=2022-10-16
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,Starfix connection issue. Reboot,1.5,0.1,16-Oct-22 02:20,16-Oct-22 03:50,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-16
3267,Aran 250,206946,OWF Gennaker,OWP Gennaker GmbH,Fugro Downtime,GN_A11 - Awaiting instruction,5.0,0.2,15-Oct-22 18:00,15-Oct-22 23:00,https://dome.fugro.com/operations/ddpr/project/3267/dpr?d=2022-10-15
3267,Aran 250,206946,OWF Gennaker,OWP Gennaker GmbH,Fugro Downtime,GN_A11 - Awaiting CTV Valkyrie,1.2,0.0,15-Oct-22 15:00,15-Oct-22 16:10,https://dome.fugro.com/operations/ddpr/project/3267/dpr?d=2022-10-15
3583,Fugro Synergy,193512,SYN / Energia Ireland South Irish Sea OWF Preliminary GSI,Energia,Planned Maintenance," SIS-2022-07-BH-A: . Green light for operations given.
Full fitness check on SEADEVIL system",2.5,0.1,15-Oct-22 07:00,15-Oct-22 09:30,https://dome.fugro.com/operations/ddpr/project/3583/dpr?d=2022-10-15
3267,Aran 250,206946,OWF Gennaker,OWP Gennaker GmbH,Fugro Downtime,GN_A11 - Samples and towing bridle lifted off,0.4,0.0,15-Oct-22 03:00,15-Oct-22 03:25,https://dome.fugro.com/operations/ddpr/project/3267/dpr?d=2022-10-15
3276,Excalibur,206946,OWF Gennaker - CPT,OWP Gennaker GmbH,Fugro Downtime,GN_C10_CPT - Sample winch wire issue. replaced. RIH to retrieve slipped sample.,0.5,0.0,15-Oct-22 02:30,15-Oct-22 03:00,https://dome.fugro.com/operations/ddpr/project/3276/dpr?d=2022-10-15
3211,HOS Browning,02.00175224-01,Atlantic Shores OWF Geotechnical SI 2022 - HOS Browning,Shell New Energies LLC,Downtime (Fugro),"WTG-190
Transit to location 
0215 Pilot disembarks",12.8,0.5,14-Oct-22 05:00,14-Oct-22 17:50,https://dome.fugro.com/operations/ddpr/project/3211/dpr?d=2022-10-14
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Ingreso a Faena,Ingresa a la faena equipo de trabajo.,0.5,0.0,14-Oct-22 12:00,14-Oct-22 12:30,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-14
3211,HOS Browning,02.00175224-01,Atlantic Shores OWF Geotechnical SI 2022 - HOS Browning,Shell New Energies LLC,Downtime (Fugro),"Transit to WTG-190
2240H Pilot onboard",1.2,0.0,14-Oct-22 03:50,14-Oct-22 05:00,https://dome.fugro.com/operations/ddpr/project/3211/dpr?d=2022-10-13
3211,HOS Browning,02.00175224-01,Atlantic Shores OWF Geotechnical SI 2022 - HOS Browning,Shell New Energies LLC,Downtime (Fugro),"Conduct Port Call activities
- Take delivery of 10 pallets of mud
- Take delivery of supplies and groceries",8.6,0.4,13-Oct-22 19:15,14-Oct-22 03:50,https://dome.fugro.com/operations/ddpr/project/3211/dpr?d=2022-10-13
3211,HOS Browning,02.00175224-01,Atlantic Shores OWF Geotechnical SI 2022 - HOS Browning,Shell New Energies LLC,Downtime (Fugro),"Transit to Bayonne Dry Dock & Repairs
1200H Pilot onboard
1415H All fast",12.3,0.5,13-Oct-22 07:00,13-Oct-22 19:15,https://dome.fugro.com/operations/ddpr/project/3211/dpr?d=2022-10-13
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,"Equipment Fluid checks, tidy end of shift work area.",0.8,0.0,13-Oct-22 18:15,13-Oct-22 19:00,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-13
3000,JB-119,206946,OWF Gennaker - MP02,OWP Gennaker GmbH,Fugro Downtime,Deepline CPT is bent - replace,1.0,0.0,13-Oct-22 15:00,13-Oct-22 16:00,https://dome.fugro.com/operations/ddpr/project/3000/dpr?d=2022-10-13
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Ingreso a Faena,Ingresa a la faena equipo de trabajo.,0.5,0.0,13-Oct-22 12:00,13-Oct-22 12:30,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-13
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Trabajos de cierre,Reunión final en instalación de faena y salida de personal.,0.3,0.0,12-Oct-22 23:30,12-Oct-22 23:45,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-12
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Almuerzo,Almuerzo de personal.,1.0,0.0,12-Oct-22 18:00,12-Oct-22 19:00,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-12
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Ingreso a Faena,Ingresa a la faena equipo de trabajo,0.5,0.0,12-Oct-22 12:00,12-Oct-22 12:30,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-12
3267,Aran 250,206946,OWF Gennaker,OWP Gennaker GmbH,Fugro Downtime,GN_A11 - Sea Alpha alongside to off load CPT equipment,0.8,0.0,12-Oct-22 09:25,12-Oct-22 10:15,https://dome.fugro.com/operations/ddpr/project/3267/dpr?d=2022-10-12
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Salida de Faena,Reunión final en instalación de faena y salida de personal.,0.5,0.0,11-Oct-22 23:30,12-Oct-22 00:00,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-11
3209,Fugro Chile SA,213008,CMP - Geotechnical Studies - El Romeral Mine,Compañía Minera del Pacifico S.A.,Habilitación,"SA-07
Finaliza habilitación de pozo con monolito de concreto armado.",4.5,0.2,11-Oct-22 19:00,11-Oct-22 23:30,https://dome.fugro.com/operations/ddpr/project/3209/dpr?d=2022-10-11
